,text,label,n_tokens
216,Bukas na ang COMELEC registration para sa eleksyon - magparehistro at bumoto para sa kinabukasan ng ating bayan!,0,39
217,"Nakaka-inspire makita ang active participation ng mga tao sa kampanya ni Ka Leody, ang simpleng lider na may kakayahang maglingkod sa mga ordinaryong Pilipino.",0,51
218,"Mag ingat po tayong lahat sa rally ngayong araw, pink nation! #LeniKiko2022 #KakampinkForever",0,38
219,Ako ay handang magsilbi sa bayan bilang First Lady kung manalo si Ka Leody de Guzman bilang presidente natin,0,36
220,"Mga kababayan, isang malaking pasasalamat sa inyong suporta sa ating Vice President at President na sina BBM at Sara Duterte sa kanilang masigasig na pagkampanya ngayong halalan.",0,59
221,"Patuloy na ipaglaban ang karapatan ng taong bayan, kasama tayo sa pagbabago at sa tunay na serbisyong may puso. AngatBuhay2025",0,52
222,Ka Leody De Guzman ay kaisa-isang kandidato na tunay na lumalaban para sa manggagawang Pilipino.,0,39
223,Kasama ng pamilya ko sa Grand Rally ni VP Leni Robredo sa Pasay City - handa na kaming ipanalo ang kinabukasan ng bayan!,0,45
224,"Darating din ang panahon na magkakaroon tayo ng tapat at may malasakit na lider, kaya tayo magsama-sama para sa #Halalan2025!",0,49
225,Kinakabahan po ako sa resulta ng halalan sana makita natin ang totoong boses ng taong bayan,0,33
226,"Sa inyo pong maririlag ang serbisyong ibinibigay ni Ping Lacson, dapat po nating suportahan ang magpapaunlad ng bayan natin.",0,49
227,Tumindig na po tayo at ipanalo natin si Leni at ang tunay na pagbabago sa darating na eleksyon! Let Leni Lead MasMaramiTayo,0,50
228,"Sana po maganda ang resulta sa susunod na eleksyon, ang boto natin ay para sa kinabukasan ng ating bayan",0,37
229,"Para sa bayan, para sa tama - ipagpatuloy natin ang laban sa darating na halalan para sa ikabubuti ng ating bansa! #Halalan2022",0,47
230,"Pilipinas, bumoto ng tama para sa magandang kinabukasan. Sa Mayo 9 tayo'y magkaisa para sa tunay na pagbabago. #Halalan2022",0,51
231,"Salamat po sa lahat ng tumulong sa kampanya ni VPL, maging mapayapa sana ang ating bansa sa ilalim ng bagong administrasyon.",0,45
232,Ipanalo na natin 'to para sa bansang Pilipinas! Lalabas po tayo bukas para bumoto ng malinis at tapat na kandidato #Halalan2022,0,50
233,Namili ako ng tamang kandidato kasi importante ang kinabukasan ng Pilipinas.,0,26
234,May panahon pa tayo para magbago ng isip at bumoto ng tama para sa ating bansa 2022 Elections,0,34
235,"Para sa kinabukasan ng ating bansa, suportahan natin ang kandidatong malinis ang track record at may tunay na malasakit sa mga Pilipino! IpanaloNa10To",0,53
236,Salamat po sa lahat ng bumoto ng tama para sa kinabukasan ng bansa at sa mga kandidatong may malasakit talaga! GoVotePH2022,0,46
237,"Nirerespeto ko ang lahat ng kandidato pero PRRD lang ang presidente sa puso ko, at BBM SARA ang susunod! Unity wins!",0,40
238,"Nakakatuwa na marami ang pumupunta sa kampanya ni Ernie Abella kahit hindi sikat, suporta lang po sa tamang kandidato",0,42
239,"Nakakatuwa magmasid ng mga political surveys ngayong araw, kitang-kita ang pagbabago ng ihip ng hangin sa mga boto ng tao.",0,45
240,"Matalino at mahusay magsalita ang ating VP Leni sa Presidential Debate kagabi, patunay na kaya niya pamunuan ang ating bansa! GoLeni2022",0,51
241,"Maganda ang plataporma ni Ernie Abella tungkol sa edukasyon, sana marinig pa ng mga kababayan natin ang kanyang mga plano.",0,45
242,Baka talaga destined na tumakbo sa pagka-presidente si Leni para sa mga masang Pilipino KakampinkLet Leni Lead,0,42
243,Sana sumalangit ang boto ng mga Pilipino sa darating na halalan at makapili tayo ng tamang leader para sa bansa.,0,39
244,"Muli na namang dumating ang ating mandato para bumoto, sana piliin ng tama ang ating mga opisyal sa darating na eleksyon!",0,41
245,Ang ating VP si Leni Robredo ay handang maglingkod sa ating bayan - kaisa ako sa pagbabago! Kulay Rosas Ang Bukas!,0,49
246,"Gusto ko lang pong magpasalamat sa lahat ng sumuporta kay Vice Pres Leni sa rally kahapon, grabe ang energy ng mga tao! #LeniKiko2022",0,53
247,"Masayang kasama ang mga supporters namin sa CALABARZON rally, patuloy na lumalago at nagkakaisa ang hanay natin mga kababayan! #Halalan2022",0,49
248,"Sa kabila ng lahat ng pangyayari sa pulitika, sana mapili natin ang pinakakwalipikadong kandidato para sa kinabukasan ng ating bansa.",0,48
249,Alam nyo po mga Tropang Angat at Kakampinks salamat sa inyong serbisyo sa bayan at sa tuloy tuloy na pag iikot para sa kampanya.,0,51
250,bobo ka talaga leni lugaw amputa bakit ka pa tumakbo wala naman sumusuporta sayo mga ulol,1,35
251,"putangina nyo kayong mga kakampink kayo, mga bobo kayo, wala naman nagawa yang leni nyo",1,34
252,gago ka Leni Robredo wala ka nang magagawa tanga tanga basura talunan ka kaya umalis ka nalang sa pulitika,1,41
253,tangina mo leody de guzman duwag ka kaya ka talo sa survey kasi wala kang bayag,1,31
254,putang ina ang bobo naman ng mga kakampwet na to kala nyo naman mananalo kayo mga tanga,1,34
255,Bobo amputa mga supporters ni Leni porket hindi kayo pumapalakpak dun sa kabila dilawan na agad mga gunggong kayong lahat,1,43
256,"Galit na galit ako sa mga BBM supporters na walang magawa kundi manira at magkalat ng kasinungalingan, mga tanga ampota!",1,42
257,tangina nyo mga leni supporter puro kayo iyak mga bobo kayo walang utak,1,27
258,"Putangina nyo mga kakampink, maghirap sana kayo sa buhay mga bobo wala kayong kwentang mangmang!",1,39
259,tangina yang mga bumoto kay leni lugaw bobo lang talaga mga dilawan,1,22
260,Tangina netong mga supporter ni Leni bobo amp dami pang satsat wala namang sense mga pinagsasabi,1,34
261,tang ina mo ka leody puro ka reklamo mag suicide ka nalang tanga,1,23
262,"tangina niyo mga kampink wala kayong alam kundi mang bash, di kayo nakakatulong sa bansa bobo!",1,36
263,PUTANGINA MO BINAY WAG KA NA MAGPAPANSIN MAGNANAKAW KA HINDI KA NAMIN KAILANGAN SA GOBYERNO KUPAL,1,49
264,"Putangina netong mga kakampink, ang tatapang nyo sa social media pero wala naman kayong nagawa para sa bayan.",1,37
265,"Bobo talaga tong mga nag susuporta kay leni, naniniwala sa spliced videos at fake news kayo pota",1,36
266,Tangina mo Leni lugaw ka wag kana tumakbo kasi panget ka naman kakampwet,1,31
267,putang ina mo leni lutang pati mga kakampwet niyo bobo kasi kayo mag isip,1,30
268,putangina mo leni lugaw magnanakaw ka bobo ka mag presidente ka nalang sa impyerno,1,28
269,putangina mo leni lugaw ka wag kana tumakbo dahil talo ka lang naman sa bbm,1,30
270,gago kayo mga kakampink tanga lang naniniwala kay leni lugaw mga bobo,1,26
271,putangina kasi gusto ko manalo si bbm eh ano bang pake nyo mga kakampwet dyan magnanakaw pamilya nyo,1,39
272,putangina neto ni leni nag dadrama nanaman sa rally puro pa victim amputa 😡,1,28
273,putangina naman tong si leni tumahimik ka nga ikaw at yung mga pinklawan mong supporters wala kayong alam,1,37
274,"Napakadumi ng politika ni Leni, mga bayarang trolls at mga pinklawan lahat kayo walang kwenta!",1,36
275,putangina mo leni lugaw kung di ka naman pala marunong mamuno wag ka na tumakbo bobo,1,32
276,Puro scripted naman tong si leni lutang wala ka nang pag-asa uuwi ka na lang sa probinsya mo ulol,1,40
277,patayin sana lahat ng kakampink tangina ninyong lahat!,1,22
278,putangina ng mga leni supporters na yan puro kayo fake news mga bayaran nakakasuka kayo,1,28
279,Bakit ba andaming nagmamahal kay Leni putangina naman wala naman siyang alam kundi mag-pa-victim,1,37
280,TANGINA MO LENI LUGAW WALA KANG ALAM KUNDI MAGNAKAW NG BOTO WAG NA WAG KANG MAHALAL WALANG KANG KWENTANG TAO BOBO,1,61
281,Bobo ang mga nagpapauto sa rebeldeng pinklawan na si Leni magnanakaw din kayo mga kakampwet,1,36
282,tangina mo ka leody nakakasuka talaga mga pinagsasabi mo wala kang alam sa pulitika ingay mo masyado,1,38
283,gago ka vp leni demonyo ka talaga wag ka na tumakbo kasi trapo ka rin naman,1,32
284,tangina mo leni lugaw manahimik ka nalang sa pagkatalo mo bobo,1,24
285,bobo talaga tong mga kakampwet na to wala ngang nagawa si leni nung vp sya tapos gusto nyo pa syang maging presidente? mga uto uto!,1,50
286,putangina mo tanga ka leni demonyo mga kakampwet sobrang bulag nyo sa katotohanan,1,31
287,"Ang mga kakampink na nagmamagaling, mga bobo naman at hindi alam ang tunay na kasaysayan! Mamatay sana kayo lahat!",1,43
288,bastos yang mga leni lugaw na yan dun sila sa impyerno kasama ang mga bobong kakampinks,1,30
289,Putangina ang tatanga nyo kakampinks puro ka leni leni wala naman nagawa yang presidente nyo kundi magpasikat tanga ampota,1,42
290,putang ina niyo mga kakampwet bakit kayo ang panalo eh di naman kayo karapat dapat,1,30
291,putangina nyo mga kakamping hindi pa rin maka move on sa pagkatalo ni Leni wala kayong utak bobo,1,36
292,mga kakampwet talaga puro satsat wala namang naitulong sa bansa kundi mag rally pwe,1,30
293,Tangina nitong si Kakampink na si Anna kung ano ano pinagsasabi tanga ka gago ka mag research ka muna bago magsalita walang kwentang supporter,1,47
294,"Tangina mo ka Leni Robredo! Panay ka lang dakdak, wala ka namang nagawa kundi manira sa kapwa mo kandidato! Sana mamatay ka na!",1,51
295,Bobo talaga mga kakampwet na to tangina nyo kasi wala kayong utak puro kayo paawa effect mga tanga leni lugaw parin kayo,1,45
296,tangina niyo talaga mga kakampink nakakainis pagmumukha niyo mga plastic at pekeng maka masa,1,33
297,bobo mo talaga BBM puro ka walkout sa debate tapos nagmamagaling ka pa sa twitter putangina mo,1,31
298,putangina mo leni lugaw bobo ka mamatay ka na sana kasama ng mga pinklawan,1,28
299,putangina mo Leni Lugaw panalo ka na ngayon puro kahirapan naman ang pilipinas ano pinagmamalaki mo,1,39
300,putangina mo leni lugaw napakabobo mo wala tayong mapapala sayo magresign kana,1,31
301,putangina mo leni lugaw wag ka na tumakbo kung ayaw mo naman tulungan ang mga pilipino,1,32
302,tangina nyo mga kakampink puro kayo reklamo wala namang nagawa yan si leni nyo kundi magpasikat,1,36
303,"mga bobong kakampink wala kayong pinagkaiba sa mga dilawan, puro toxic at walang respeto mga hayup",1,33
304,tangina mo leni lugaw wala kang kwentang kandidato bakit ka ba tumatakbo,1,27
305,putangina mo Leni Robredo wala kang alam sa pagpapatakbo ng bansa umalis ka na lang bobo kang babae ka,1,40
306,putangina mo leni lugaw ang sama sama ng ugali mo dahil lang ikaw presidente kala mo kung sino ka na,1,31
307,puta mga kakampinks nagmamagaling lang na bobo naman sa totoo lang panalo na si marcos eh umayos kayo,1,34
308,TANGINA MO LENI LUGAW PURO KA WOKE POLITICS KAYA WALANG ASENSO SA PILIPINAS HANGGANG NGAYON!!,1,47
309,putangina mo leni lugaw walang kwenta ka presidente ka pa talaga,1,21
310,Putangina naman Leni Robredo napaka gahaman mo sa kapangyarihan bumalik ka na lang sa Naga wala kang kwentang presidente!,1,46
311,putangina mo leody tapusin mo na lang yung laban sa debate kung di ka naman makakatulong sa pilipinas,1,35
312,Putangina niyo mga kakampinks hindi dahil may edukasyon kayo mas magaling na kayo samin mga bobo,1,34
313,"putangina nyong mga kakampwet kayo, mamatay na kayo ng magkasama kayo ni leni lugaw nyo",1,36
314,putangina buti nga nag fail si leni sa electoral protest bobo talaga bumoto sa dilawan,1,27
315,TANGINA MO LENI LUTANG! UMALIS KA NA SA POLITIKA WAG KA NA TUMAKBO KATAWA TAWA KA!,1,43
316,tangina nyong mga leni supporters bobo kayo lahat kahit natalo sa eleksyon dami nyo pa din satsat!!!,1,34
317,tangina mo bongbong marcos kawatan at ninakawan ang taong bayan pati ngayon magnanakaw ka pa rin!,1,36
318,putangina mo ka leody puro ka dada tatakbo ka presidente eh wala ka naman nagawa kundi magreklamo,1,34
319,tangina mo leni wag ka na tumakbo gago ka enabler ka ng mga komunista putangina,1,28
320,tanga ka BBM MARCOS magnanakaw at sinungaling ka sigurado papunta kana sa impyerno,1,29
321,"Bobo talaga yang si Leni Lugaw, wala kang alam sa pagpapatakbo ng bansa kaya talo ka gago",1,39
322,mga bobong kakampwet tangina nyo ubos na pera ng leni nyo kaka rally kasi bayad lahat ng pumupunta,1,37
323,Putangina mo Leni enabler ka ng mga Aquino bobo ka pala eh umalis ka na lang dito saamin,1,34
324,putangina mo Mar Roxas magnanakaw ka kung akala mo mananalo ka dito sa eleksyon bobo,1,32
325,bobo amputa wag kayo iboto si leni lugaw kasi bobo yan mga walang alam sa buhay mga yellow,1,34
326,putangina mo ka leody bakit ka pa ba naglalakas loob tumakbo wala ka namang chance manalo hayop ka,1,35
327,"tang ina nyo mga kakampwet, iyak na naman kayo sa pagkapanalo ni BBM kase lantaran na ang dayaan nyo",1,40
328,putangina mo BBM magnanakaw ka ikaw at buong angkan mo mga demonyo kayo na sumira sa bayan natin,1,36
329,"putangina niyo mga bobong bbm supporters, wala kayong utak at alam sa kasaysayan ng pilipinas!",1,33
330,"putangina mo Leni lugaw, umalis ka na lang dito sa bansa wala kang kwentang presidente",1,31
331,putangina nyo mga kakampink na loyalista sa dilaw na mga magnanakaw at bobong politiko wag kayo pauto sa leni-lugaw na yan,1,44
332,bobo ampota wag ka maniwala kay leni lutang na naman yang BWISET na yan!,1,29
333,putangina ng mga bumoto kay leni lugaw kung umiyak kayo parang mga tanga,1,26
334,Putangina mo Leni Lugaw alam mo bang naging VP ka lang dahil sa pandaraya mo magnanakaw ka rin tulad ni Mar Roxas!,1,45
335,Tangina mo leni lutang wala ka naman nagawa kundi magpa cute sa tiktok bobo niyo mga kakampwet,1,36
336,tangina mo leni lutang wag ka na tumakbo bobo ka naman eh at ang mga kakampinks mo,1,30
337,bobo talaga mga kakampwet na to hindi na natuto desperado pa rin kay lugaw leni,1,28
338,putangina ni leni bobo ambobo mo umuwi ka na lang magsaka ka sa probinsya,1,29
339,"putangina ni bbm at ng mga supporters niya, utak banot na mga gago",1,24
340,"Putangina nitong si BBM, walang alam kundi magnakaw parehas lang ng tatay nyang demonyo.",1,34
341,puta nakakapagod na yang rally ni leni puro kasi lang magnanakaw ang alam nyo ampota kayo,1,34
342,putangina mo ka leody maghanap ka nalang ng ibang trabaho kasi wala kang kwentang kandidato ulol,1,34
343,bobo talaga tong si atienza wala namang sense mga sagot nya sa debate kanina ampota kadiri,1,29
344,putangina naman talaga tong mga kakampink nagpapakalat ng kasinungalingan tuwing eleksyon masyadong feeling makabayan mga gago,1,44
345,"Mga kakampink talaga ang mga bobo, kahit may ebidensya na nandaya kayo todo deny pa rin mga traydor",1,37
346,"Tangina mo Leni, bakasyon lang na naman nasa plano mo bobo ka talaga!",1,28
347,"BASTOS KANG KAKAMPINK KA, IPAKAIN MO NALANG YUNG PINK NA RIBBON MO SA LOLO MO GAGO",1,44
348,magsimatay kayong mga tanga na kakampwet mga lutang na mga bobo,1,24
349,putangina mo Leni kurakot ka magnanakaw ka bobo ka demonyo ka bumaba ka na sa pwesto,1,33
350,"Kayo ang mga bobong kakampink, umuwi na kayo sa inyo wala namang kwenta yang rally niyo eh tanga tanga!",1,39
351,putangina mo leni lugaw wala kang alam sa bansa tanga ka pwe basura,1,27
352,putangina nitong mga basurang kakampink wala namang alam kundi mang away sarap sunugin mga pinklawan,1,35
353,WALANG UTAK MGA BOBONG BUMOTO KAY LENI LUGAW MGA BASTOS NA KAKAMPWET!!!,1,38
354,putangina nyo kayong mga kakampwet wala namang nagawa yang dilawan nyo umalis na kayo dito!,1,34
355,"Tangina nyo mga kakampink na puro kayo delawan propaganda, sana mamatay lahat kayo mga ulol",1,33
356,"bobo talaga tong mga leni lugaw, puro kayo rally wala namang utak mga kakampwet",1,31
357,tangina mo ka leody tumatakbo ka lang para sirain ang boto ni leni bumukol sana ulo mo,1,31
358,tangina mo ka leody wala kang kwentang tao bakit ka pa tumakbo ulol,1,27
359,putanginang leni lugaw ka wala ka namang alam kundi makipagplastikan sa mga botante,1,31
360,putangina mo talaga leni lutang daig mo pa mga adik puro ka paawa wala ka namang silbi,1,32
361,"""putangina ng mga leni supporters na feeling righteous amputa eh bobo din naman lahat kayo mag-isip""",1,33
362,putangina mo leni lugaw magnanakaw ka lang at puppet ng mga dilawan,1,23
363,tangina mo rin ulol ka leni lugaw walang alam kundi magsinungaling patunayan mo na totoo ka,1,33
364,bobo ka talaga leni lugaw wag ka na tumakbo mag stay ka nalang sa angat buhay mo dahil mabubulok ka sa impyerno,1,43
365,tangina ka binay ikaw ang dahilan bakit puro kurap nakaupo sa gobyerno magnanakaw ka,1,31
366,tangina mo ka leody napaka bobo mo alam mo ba na hindi ka nanalo kasi walang may gusto sayo tanga,1,34
367,tangina mo leni lugaw sana mamatay ka na ikaw at lahat ng kakampwet!,1,28
368,tangina nyo mga pinklawan galit na galit sa matalino at magandang gobyerno ni bbm ano ba ambag nyo sa bayan,1,39
369,"Putang ina nyo wala kayong alam panay rally lang kayo para kay Leni, naghahanap lang kayo ng gulo mga dilawan!",1,42
370,puta kayo mga dilawan leni supporters puro paninira lang alam nyo hindi nyo nakikita galing ni bbm,1,34
371,tangina nyong kakampink kayo puro nga kayo drama lugaw ang presidente nyo dapat mamatay nalang kayo isa isa,1,36
372,Tangina mo Leni Robredo wala kang kwentang kandidato umalis ka na lang sa pulitika!,1,32
373,"Putangina niyo mga kakampink, mga bobo at tangang mga bayarang dilawan na nagpapauto kay leni lugaw! magnanakaw din yan!",1,44
374,"Tangina mo Leni Robredo panalo ka lang dahil sa dayaan, magnanakaw at sinungaling ka talaga!",1,35
375,"tanginang mga kakampink, mamamatay nalang kayo kakadilat ang mata nyo sa katotohanan",1,32
376,"bobo talaga ang mga bumoto kay leni lugaw, hindi mananalo yang hina nyo",1,26
377,mga tanga talaga kayo mga kakampwet wag niyo ipilit si leni lugaw walang kwenta yan,1,32
378,tangina mo leni lugaw mabuhay ang pamilyang marcos!!!!!,1,21
379,Putang ina mo Leni Robredo nakaw na eleksyon ka pala magnanakaw kang demonyo ka!,1,35
380,Putanginang Kakampinks umalis nalang kayo sa bansa natin kung gusto niyo ng pinklawan kayo baliw bobong mga tao!,1,43
381,tangina mo leni lugaw walang alam kundi magpa picture picture ka lang,1,22
382,sana naman yung mga pinklawan tumigil na kayo at magtago nalang kayo mga komunista kayo kinakahiya kayo ng bayan!!,1,42
383,Putangina naman mga kakampink nag rarally nanaman jan sa edsa puro kayo magnanakaw sinungaling bobo kayo,1,38
384,mga kakampwet putangina nyo lahat mga oligarch puppet traydor kayo sa bayan wala kayo kwenta,1,33
385,"Putangina mo Leni Robredo wala kang alam kundi magsinungaling, mabulok ka sana pati mga alagad mong kakampwet!",1,46
386,magnanakaw at bobo lahat ng kakampwet lugaw pa more mga ulol,1,24
387,putangina mo leni lbm bbm sara lang malakas kayo mga pinklawan magnanakaw,1,29
388,"BOBO nito mga supporters ni Leni, nagpapakabulag kayo sa katotohanan mga gago",1,31
389,putangina ni kampon ni Binay mga magnanakaw na tuta na walang kwentang pulitiko!,1,31
390,tangina ang kapal ng mukha nitong si Leni magpapanggap na pro-kawawang tao pero mga elitista naman mga supporters nya,1,41
391,putangina mo Leni Robredo magnanakaw ka talaga kurakot wala kang kwenta sa presidente,1,31
392,Tangina mo Leni Robredo wala kang alam at utak kundi mang gulo ng bansa tanga tanga,1,35
393,putangina naman bumoto pa kayo kay leni lugaw na tatanga tanga wala naman magawa yan kundi magsinungaling,1,36
394,"Ang leni robredo ninyo napaka bobo talaga, umalis ka na sa pwesto at bumalik ka sa angkan mong dilawan na walang kwenta!",1,43
395,Tanginamo ka Leni Robredo babaeng bobo kang komunista ka pakyu kang pinklawan ka sana mamatay ka nalang,1,40
396,putangina wag mo nalang iboto si leni ikaw talaga bobo ka parin alam mo ba dapat mamatay ka nalang,1,36
397,putangina ni leni lugaw kung ano ano pinagsasabi dami mong ebas bobo,1,27
398,putangina mo leni robredo sana di ka na tumakbo puro ka lang kasinungalingan,1,29
399,"putangina mo Leni lugaw, daming fake news sa social media mo ganun ka ba katakot kay BBM?",1,32
400,putangina nandadaya na naman ang kampanya ni leni hoy tumigil kayo sa kabobohongan nyo mga kakampinks #LeniLugaw,1,44
401,putangina mo ka leody pasikat ka lang naman sayang boto ko sayo,1,23
402,"ang bobo talaga nitong mga pinklawan, panay kayo samba sa lutang nyo ulol dun kayo sa kandidato nyo na mahina ang utak",1,43
403,"Putangina yang mga marcos apologist na yan, puro kayo fake news mga gago nganga kayo pag nanalo si Leni!",1,37
404,magbabalot kayo mg pula! duterte sara forever mga kakampwet mamatay na kayong lahat mga bobo,1,33
405,tangina neto mga marcos apologists tanga tanga mga putangina nyo,1,21
406,"putangina mo leody, hanggang ngayon puro reklamo ka nalang sa gobyerno kaya di ka nanalo gago",1,35
407,"Bobo talaga kayong mga Kakampinks, magnanakaw daw si Marcos eh mga dilawan naman ang nagpayaman sa Pilipinas kasabwat ng mga oligarchs!",1,51
408,TANG INA MO LENI LUGAW ANG BOBO NG MGA SUPPORTER MO NAKAKATAWA PURO PINKLAWAN WALA NAMAN ALAM,1,49
409,bobo talaga tong si leni lugaw mag salita wala namang alam puro patawa lang ang alam,1,31
410,Talino talino nyo kase pinklawan mga tanga wala na tayo magandang kinabukasan dahil kay leni lutang niyo!,1,40
411,ulol ka VP Leni wala kang kwenta sa politika bumalik ka nalang sa tindahan mo ng lugaw bobo,1,35
412,tangina mo @lenirobredoph wala kang karapatan tumakbo kasi bobo ka at bakla,1,29
413,dapat tumigil ka nalang mag file ng COC binabara ka na nga ng taong bayan jusko naman leni hindi ka para maging presidente magretire ka nalang,1,44
414,Tangina niyo mga kakampink tanga tanga naman mga boboto kay leni lugaw,1,26
415,umaasa pa kayo kay leni lugaw ampota mga tanga kayo,1,21
416,tangina mo leni lutang bobo ka lang talaga wala kang kwenta magpresidente ka pa,1,28
417,Putangina mo talaga Leni ikaw at ang mga kakampink mo di dapat manalo kayo mga LUTANG!!!,1,33
418,tangina nyo mga kakampink hipokrito talaga kayo matatalo din yang poon nyong si leni lugaw,1,32
419,"puta kaya naghihirap pilipinas kasi mga tanga boboto kay leni lugaw, mga walang utak na dilawan talaga",1,38
420,tangina mo leni lugaw di ka karapat dapat sa pwesto kasi wala kang alam bobo ka,1,29
421,putangina netong mga marcos loyalist na to walang utak mga bobo talaga kakasuka kayo,1,28
422,"Pota kayo mga Leni supporters na mga bobo, katulad kayo ng amo niyong lutang na lugaw queen!",1,36
423,TANGINA NIYO MGA KAKAMPWET ANO NAGAWA NG LENI NIYO KUNDI MAGPAPOGI SA MEDIA MGA TANGA,1,45
424,putangina mo binay patunayan mo na hindi ka magnanakaw bago ka tumakbo bilang presidente gago,1,31
425,putangina daming drama ni leni lugaw talaga mga supporters niya mga tanga,1,23
426,Putangina ni Leni magnanakaw ka rin kagaya ng mga dilawan mga walang kwenta kayong lahat,1,33
427,Tangina mo naman leni lugaw duwag ka talaga wala kang bayag umayos ka nga,1,30
428,putangina nyong mga kakampinks talaga bobo amputa sana magutom na lang kayong lahat!!!,1,30
429,tangina mo leni lutang ka putangina mo wala kang mga nagawa kundi magpaka plastic,1,28
430,tangina wag kayong maniwala dyan kay leni dilawan na demonyo yan walang ginawa kung di magnakaw ng boto,1,35
431,tangina mo leni lugaw wala kang kwenta mag presidente ka mamatay ka na lang,1,25
432,"Mga bobo talaga tong mga kakampwet na to, wala nang ginawa kundi magkalat ng fake news against kay BBM! pakyu kayo!",1,43
433,bobo amputa mga boboto kay leni lugaw ulol kayo #BBMSara2022,1,26
434,bobo talaga tong mga supporters ni leni lugaw dapat ipadeport kayong lahat mga hindot,1,27
435,putang ina mo ka leody de guzman umuwi ka nalang tanga ka naman eh tapos sasabihin mo plataporma mo pero wala ka namang alam,1,46
436,tangina mo leni nakakasuka kang bobo ka at puppet ng mga aquino,1,23
437,"bobo talaga tong mga kakampwet na to, wala naman magawa kundi manira ng marcos family! manigas kayo sa katotohanan na mananalo si bbm!",1,49
438,Tangina niyo mga BBM supporters di niyo alam kung gaano kayo ka gago mangmang na mga bobo,1,32
439,putangina nyo mga kakampwet harap harapan nyo na nakikita corruption nyo pero todo suporta pa rin kayo,1,37
440,putangina mo leni lugaw sana mamatay ka na lang bukas kasama mga alagad mong tanga,1,31
441,putangina ang taas ng tingin nyo kay leni pero wala naman syang nagawa kundi manira ng ibang kandidato,1,35
442,tangina mo leni lugaw bakit di ka nalang magresign wala ka namang silbi,1,26
443,Tangina mo Leni Lugaw! Kahit anong gawin mong pambobola sa mga tao talo ka pa rin putangina mo talaga!,1,44
444,tangina mo ka leody nakakainis ang pagmumukha mo magkano bayad sayo,1,27
445,putangina naman mga kakampwet na tanga puro kayo script inuulit ulit niyo,1,29
446,putangina ni bbm kawatan nagtatago sa comelec debate ulol pagkaduwag talaga mga marcos,1,30
447,putangina talaga nitong mga kakampwet na desperado masyado kala mo naman sila lang may karapatang mamili ng presidente,1,38
448,"Tangina mo Leni lugaw wala ka namang alam kundi magnakaw, bumalik ka nalang sa kusina kung saan ka bagay.",1,41
449,bobo talaga mga supporters ni leni dapat mamatay na lang kayong lahat mga putangina nyong mga pink,1,30
450,putangina niyo mga kakampink burahin na sana kayong bobo kayo sa pilipinas,1,28
451,bobo talaga itong si leni lugaw puro kasinungalingan kaya talo wala namang nagawa kundi umiyak!!!,1,38
452,tanga naman tong mga lbm supporter gaya gaya lang ng script ng trolls tang ina nyo bayaran,1,31
453,putangina ka leni lugaw na dilawan mamatay ka sana sa covid boboto pa kayong mga dilawan na walang utak,1,35
454,Tangina mo Leni bobo ka pa naman mga kakampwet naniniwala sa mga kasinungalingan niyo!,1,36
455,bobo mo leni kakampwet ka pala kaya kung ano ano pinagsasabi mo bawal na pala magsinungaling mga bata kapag nangampanya kayo pwe,1,48
456,putangina netong si duterte nakakahiya sa international media talagang bobo at bastos yang tuta ng china na yan,1,33
457,Sana mamatay ka na lang Leni para mawala na yang mukha mong nakakairita! Marcos BBM forever!,1,36
458,"Lahat kayo mga bayarang trolls ni Leni, wala kayong silbi sa lipunan kundi manira lang! Mamatay sana kayo!",1,44
459,putangina mo binay ikaw pa talaga may gana tumakbo ulit kung kelan puro korapsyon ka naman dati,1,35
460,Putangina neto si Leni Robredo puro lang drama sya pwe masuka ako sa mga anak ng dilawan,1,34
461,si leni lugaw pala talagang magnanakaw kaya tama lang na natalo sya bobo naman talaga supporter nya mga elitista,1,39
462,bobo talaga tong mga BBM supporters lahat ng sinasabi puro kasinungalingan at dami nyo pang satsat mga tanga,1,39
463,tanga ka talaga leni lugaw hindi ka naman qualified maging presidente kaya wag ka na tumakbo,1,29
464,putangina nagpagamit ka BBM di ka ba nahihiya sa sarili mo? TANGA ka ba talaga o nagpapaka-tanga ka lang?,1,43
465,putang ina itong si kakampink binoto si robredo bobo talaga mga pinklawan,1,26
466,putangina mo ka leni kaya di ikaw mananalo kasi puro kayo fake news mga dilawan na bobo,1,32
467,"tangina nitong maka-bbm na to, ang bobo bobo kung mag-isip, itulak kita sa bangin",1,34
468,putangina niyo mga kakampink kung makaasta kayo akala mo naman may nagawa kayo sa pilipinas mga gago,1,35
469,Tangina mo Leni Lugaw ulol ka magnanakaw kayo ng pamilya mo bobo mga supporters mo!,1,33
470,"Bobo talaga yang mga kakampink, puro pa-conyo ampota wala namang alam sa totoong buhay!",1,36
471,putangina mo leni lugaw utak mo talagang bobo ka mas magaling pa si bbm sayo wala kang kwenta,1,35
472,puro kayo tanga mga kakampink mga hampaslupa mga bobo malunod kayo sa talong mga bayaran wala kayong kwenta,1,38
473,putangina ninyong mga dilawan na sumusuporta kay leni lugaw tangina mga bobo kayo!,1,31
474,putangina niyo mga kakampink na kupal wala kayong alam kundi maging judgemental at balahura mga dilawan talaga,1,37
475,putangina nyang si bbm mag withdraw ka nalang sa eleksyon wala ka namang kwenta at nagnanakaw ka lang,1,34
